Date,Sandisk (Price),Sandisk (Volume),AAPL (Price),AAPL (Volume)
2023-11-08,,,180.94056701660156,49340300
2023-11-09,,,180.46568298339844,53763500
2023-11-10,,,184.65611267089844,66133400
2023-11-13,,,183.07110595703125,43627500
2023-11-14,,,185.6864013671875,60108400
2023-11-15,,,186.2510528564453,53790500
2023-11-16,,,187.93516540527344,54412900
2023-11-17,,,187.91534423828125,50922700
2023-11-20,,,189.65887451171875,46505100
2023-11-21,,,188.85646057128906,38134500
2023-11-22,,,189.52020263671875,39617700
2023-11-24,,,188.19271850585938,24048300
2023-11-27,,,188.01441955566406,40552600
2023-11-28,,,188.61868286132812,38415400
2023-11-29,,,187.5983123779297,43014200
2023-11-30,,,188.17291259765625,48794400
2023-12-01,,,189.45083618164062,45704800
2023-12-04,,,187.6577606201172,43389500
2023-12-05,,,191.61044311523438,66628400
2023-12-06,,,190.52073669433594,41089700
2023-12-07,,,192.45248413085938,47477700
2023-12-08,,,193.8790283203125,53406400
2023-12-11,,,191.37266540527344,60943700
2023-12-12,,,192.88836669921875,52696900
2023-12-13,,,196.10797119140625,70404200
2023-12-14,,,196.25657653808594,66831600
2023-12-15,,,195.72161865234375,128538400
2023-12-18,,,194.0573272705078,55751900
2023-12-19,,,195.09750366210938,40714100
2023-12-20,,,193.0072784423828,52242800
2023-12-21,,,192.858642578125,46482500
2023-12-22,,,191.78875732421875,37149600
2023-12-26,,,191.24392700195312,28919300
2023-12-27,,,191.3429412841797,48087700
2023-12-28,,,191.76895141601562,34049900
2023-12-29,,,190.72877502441406,42672100
2024-01-02,,,183.90322875976562,82488700
2024-01-03,,,182.52622985839844,58414500
2024-01-04,,,180.2081298828125,71983600
2024-01-05,,,179.48495483398438,62379700
2024-01-08,,,183.823974609375,59144500
2024-01-09,,,183.40789794921875,42841800
2024-01-10,,,184.4480743408203,46792900
2024-01-11,,,183.8536834716797,49128400
2024-01-12,,,184.18060302734375,40477800
2024-01-16,,,181.9120635986328,65603000
2024-01-17,,,180.97091674804688,47317400
2024-01-18,,,186.86524963378906,78005800
2024-01-19,,,189.76785278320312,68903000
2024-01-22,,,192.0760498046875,60133900
2024-01-23,,,193.35398864746094,42355600
2024-01-24,,,192.68035888671875,53631300
2024-01-25,,,192.3534393310547,54822100
2024-01-26,,,190.6197967529297,44594000
2024-01-29,,,189.93624877929688,47145600
2024-01-30,,,186.28077697753906,55859400
2024-01-31,,,182.6748046875,55467800
2024-02-01,,,185.11183166503906,64885400
2024-02-02,,,184.1112823486328,102551700
2024-02-05,,,185.9241485595703,69668800
2024-02-06,,,187.5289764404297,43490800
2024-02-07,,,187.63795471191406,53439000
2024-02-08,,,186.55816650390625,40962000
2024-02-09,,,187.3219451904297,45155200
2024-02-12,,,185.6356658935547,41781900
2024-02-13,,,183.5427703857422,56529500
2024-02-14,,,182.65994262695312,54630500
2024-02-15,,,182.3722686767578,65434500
2024-02-16,,,180.8348388671875,49752500
2024-02-20,,,180.09092712402344,53665600
2024-02-21,,,180.8447723388672,41371400
2024-02-22,,,182.878173828125,52292200
2024-02-23,,,181.0431671142578,45119700
2024-02-26,,,179.69415283203125,40867400
2024-02-27,,,181.1522674560547,54318900
2024-02-28,,,179.95204162597656,48953900
2024-02-29,,,179.2874755859375,136682600
2024-03-01,,,178.20628356933594,73563100
2024-03-04,,,173.6831817626953,81510100
2024-03-05,,,168.74346923828125,95132400
2024-03-06,,,167.75157165527344,68587700
2024-03-07,,,167.63253784179688,71765100
2024-03-08,,,169.34854125976562,76267000
2024-03-11,,,171.35220336914062,60139500
2024-03-12,,,171.8283233642578,59825400
2024-03-13,,,169.7453155517578,52488700
2024-03-14,,,171.6001739501953,72913500
2024-03-15,,,171.22325134277344,121752700
2024-03-18,,,172.31434631347656,75604200
2024-03-19,,,174.6552276611328,55215200
2024-03-20,,,177.2242889404297,53423100
2024-03-21,,,169.98333740234375,106181300
2024-03-22,,,170.88600158691406,71160100
2024-03-25,,,169.4675750732422,54288300
2024-03-26,,,168.3367919921875,57388400
2024-03-27,,,171.9076690673828,60273300
2024-03-28,,,170.09243774414062,65672700
2024-04-01,,,168.65420532226562,46240500
2024-04-02,,,167.4738311767578,49329500
2024-04-03,,,168.27725219726562,47691700
2024-04-04,,,167.45399475097656,53704400
2024-04-05,,,168.2078399658203,42104800
2024-04-08,,,167.0869903564453,37425500
2024-04-09,,,168.29713439941406,42373800
2024-04-10,,,166.4224090576172,49709300
2024-04-11,,,173.6236572265625,91070300
2024-04-12,,,175.12147521972656,101670900
2024-04-15,,,171.29266357421875,73531800
2024-04-16,,,168.0094451904297,73711200
2024-04-17,,,166.640625,50901200
2024-04-18,,,165.68838500976562,43122900
2024-04-19,,,163.6649169921875,68149400
2024-04-22,,,164.4980926513672,48116400
2024-04-23,,,165.54953002929688,49537800
2024-04-24,,,167.65237426757812,48251800
2024-04-25,,,168.5153350830078,50558300
2024-04-26,,,167.9300994873047,44838400
2024-04-29,,,172.0961151123047,68169400
2024-04-30,,,168.9517822265625,65934800
2024-05-01,,,167.9300994873047,50383100
2024-05-02,,,171.62994384765625,94214900
2024-05-03,,,181.8961944580078,163224100
2024-05-06,,,180.2397003173828,78569700
2024-05-07,,,180.92410278320312,77305800
2024-05-08,,,181.26136779785156,45057100
2024-05-09,,,183.07655334472656,48983000
2024-05-10,,,181.8151397705078,50759500
2024-05-13,,,185.02333068847656,72044800
2024-05-14,,,186.1655731201172,52393600
2024-05-15,,,188.4401092529297,70400000
2024-05-16,,,188.55931091308594,52845200
2024-05-17,,,188.58909606933594,41282900
2024-05-20,,,189.75120544433594,44361300
2024-05-21,,,191.05238342285156,42309400
2024-05-22,,,189.61215209960938,34648500
2024-05-23,,,185.61927795410156,51005900
2024-05-24,,,188.69837951660156,36327000
2024-05-28,,,188.70831298828125,52280100
2024-05-29,,,189.0062713623047,53068000
2024-05-30,,,189.99951171875,49889100
2024-05-31,,,190.9530487060547,75158300
2024-06-03,,,192.72103881835938,50080500
2024-06-04,,,193.0388946533203,47471400
2024-06-05,,,194.5486297607422,54156800
2024-06-06,,,193.16802978515625,41181800
2024-06-07,,,195.561767578125,53103900
2024-06-10,,,191.81719970703125,97010200
2024-06-11,,,205.75253295898438,172373300
2024-06-12,,,211.63258361816406,198134300
2024-06-13,,,212.79469299316406,97862700
2024-06-14,,,211.0565185546875,70122700
2024-06-17,,,215.20831298828125,93728300
2024-06-18,,,212.84437561035156,79943300
2024-06-20,,,208.26547241210938,86172500
2024-06-21,,,206.09027099609375,241805100
2024-06-24,,,206.73587036132812,80727000
2024-06-25,,,207.6596221923828,55549700
2024-06-26,,,211.81138610839844,66213200
2024-06-27,,,212.65565490722656,49772700
2024-06-28,,,209.19911193847656,82542700
2024-07-01,,,215.2877960205078,60402900
2024-07-02,,,218.7840576171875,58046200
2024-07-03,,,220.05540466308594,37369800
2024-07-05,,,224.81307983398438,60412400
2024-07-08,,,226.2831268310547,59085900
2024-07-09,,,227.1372833251953,48076100
2024-07-10,,,231.4082794189453,62627700
2024-07-11,,,226.0347900390625,64710600
2024-07-12,,,228.9847412109375,53046500
2024-07-15,,,232.81871032714844,62631300
2024-07-16,,,233.2358856201172,43234300
2024-07-17,,,227.33596801757812,57345900
2024-07-18,,,222.6676483154297,66034600
2024-07-19,,,222.7967529296875,49151500
2024-07-22,,,222.4491424560547,48201800
2024-07-23,,,223.49205017089844,39960300
2024-07-24,,,217.06570434570312,61777600
2024-07-25,,,216.02279663085938,51391200
2024-07-26,,,216.4896240234375,41601300
2024-07-29,,,216.7677459716797,36311800
2024-07-30,,,217.3239288330078,41643800
2024-07-31,,,220.5818328857422,50036300
2024-08-01,,,216.8869171142578,62501000
2024-08-02,,,218.37680053710938,105568600
2024-08-05,,,207.85824584960938,119548600
2024-08-06,,,205.8319854736328,69660500
2024-08-07,,,208.404541015625,63516400
2024-08-08,,,211.87098693847656,47161100
2024-08-09,,,214.7812042236328,42201600
2024-08-12,,,216.3126220703125,38028100
2024-08-13,,,220.03167724609375,44155300
2024-08-14,,,220.4791717529297,41960600
2024-08-15,,,223.46237182617188,46414000
2024-08-16,,,224.784912109375,44340200
2024-08-19,,,224.62582397460938,40687800
2024-08-20,,,225.24234008789062,30299000
2024-08-21,,,225.13294982910156,34765500
2024-08-22,,,223.27342224121094,43695300
2024-08-23,,,225.57049560546875,38677300
2024-08-26,,,225.90858459472656,30602200
2024-08-27,,,226.75384521484375,35934600
2024-08-28,,,225.22247314453125,38052200
2024-08-29,,,228.5039825439453,51906300
2024-08-30,,,227.71841430664062,52990800
2024-09-03,,,221.52330017089844,50190600
2024-09-04,,,219.61402893066406,43840200
2024-09-05,,,221.13546752929688,36615400
2024-09-06,,,219.58419799804688,48423000
2024-09-09,,,219.6737060546875,67180000
2024-09-10,,,218.87815856933594,51591000
2024-09-11,,,221.41390991210938,44587100
2024-09-12,,,221.52330017089844,37455600
2024-09-13,,,221.2548065185547,36766600
2024-09-16,,,215.10939025878906,59357400
2024-09-17,,,215.5767364501953,45519300
2024-09-18,,,219.45492553710938,59894900
2024-09-19,,,227.58914184570312,66781300
2024-09-20,,,226.9228973388672,318679900
2024-09-23,,,225.20257568359375,54146000
2024-09-24,,,226.0975341796875,43556100
2024-09-25,,,225.10311889648438,42308700
2024-09-26,,,226.24668884277344,36636700
2024-09-27,,,226.51516723632812,34026000
2024-09-30,,,231.69602966308594,54541900
2024-10-01,,,224.94403076171875,63285000
2024-10-02,,,225.51084899902344,32880600
2024-10-03,,,224.40704345703125,34044200
2024-10-04,,,225.53073120117188,37245100
2024-10-07,,,220.4493408203125,39505400
2024-10-08,,,224.50650024414062,31855700
2024-10-09,,,228.25540161132812,33591100
2024-10-10,,,227.7581787109375,28183500
2024-10-11,,,226.27655029296875,31759200
2024-10-14,,,230.00555419921875,39882100
2024-10-15,,,232.54129028320312,64751400
2024-10-16,,,230.48284912109375,34082200
2024-10-17,,,230.8507843017578,32993800
2024-10-18,,,233.68482971191406,46431500
2024-10-21,,,235.1565399169922,36254500
2024-10-22,,,234.54002380371094,38846600
2024-10-23,,,229.46856689453125,52287000
2024-10-24,,,229.27963256835938,31109500
2024-10-25,,,230.1149444580078,38802300
2024-10-28,,,232.09378051757812,36087100
2024-10-29,,,232.36227416992188,35417200
2024-10-30,,,228.812255859375,47070900
2024-10-31,,,224.64569091796875,64370100
2024-11-01,,,221.66250610351562,65276700
2024-11-04,,,220.76754760742188,44944500
2024-11-05,,,222.19947814941406,28111300
2024-11-06,,,221.47357177734375,54561100
2024-11-07,,,226.20692443847656,42137700
2024-11-08,,,225.93814086914062,38328800
2024-11-11,,,223.22042846679688,42005600
2024-11-12,,,223.22042846679688,40398300
2024-11-13,,,224.1063995361328,48566200
2024-11-14,,,227.1924591064453,44923900
2024-11-15,,,223.98696899414062,47923700
2024-11-18,,,226.99337768554688,44633700
2024-11-19,,,227.252197265625,36211800
2024-11-20,,,227.9689483642578,35169600
2024-11-21,,,227.49111938476562,42108300
2024-11-22,,,228.8350372314453,38168300
2024-11-25,,,231.82151794433594,90152800
2024-11-26,,,234.0016632080078,45986200
2024-11-27,,,233.8722381591797,33498400
2024-11-29,,,236.26144409179688,28481400
2024-12-02,,,238.51126098632812,48137100
2024-12-03,,,241.5574951171875,38861000
2024-12-04,,,241.91586303710938,44383900
2024-12-05,,,241.94573974609375,40033900
2024-12-06,,,241.74664306640625,36870600
2024-12-09,,,245.63902282714844,44649200
2024-12-10,,,246.65444946289062,36914800
2024-12-11,,,245.38021850585938,45205800
2024-12-12,,,246.84359741210938,32777500
2024-12-13,,,247.01283264160156,33155300
2024-12-16,,,249.90969848632812,51694800
2024-12-17,,,252.33872985839844,51356400
2024-12-18,,,246.9331817626953,56774100
2024-12-19,,,248.6653289794922,60882300
2024-12-20,,,253.34417724609375,147495300
2024-12-23,,,254.1206817626953,40858800
2024-12-24,,,257.0374755859375,23234700
2024-12-26,,,257.853759765625,27237100
2024-12-27,,,254.439208984375,42355300
2024-12-30,,,251.06448364257812,35557500
2024-12-31,,,249.29251098632812,39480700
2025-01-02,,,242.75209045410156,55740700
2025-01-03,,,242.26429748535156,40244100
2025-01-06,,,243.89691162109375,45045600
2025-01-07,,,241.11947631835938,40856000
2025-01-08,,,241.60726928710938,37628900
2025-01-10,,,235.78363037109375,61710900
2025-01-13,,,233.3446502685547,49630700
2025-01-14,,,232.22967529296875,39435300
2025-01-15,,,236.79901123046875,39832000
2025-01-16,,,227.23228454589844,71759100
2025-01-17,,,228.9445343017578,68488300
2025-01-21,,,221.6375732421875,98070400
2025-01-22,,,222.82223510742188,64126500
2025-01-23,,,222.65301513671875,60234800
2025-01-24,,,221.77694702148438,54697900
2025-01-27,,,228.82508850097656,94863400
2025-01-28,,,237.18724060058594,75707600
2025-01-29,,,238.2823028564453,45486100
2025-01-30,,,236.52027893066406,55658300
2025-01-31,,,234.93743896484375,100959800
2025-02-03,,,226.9833984375,73063300
2025-02-04,,,231.75186157226562,45067300
2025-02-05,,,231.42333984375,39620300
2025-02-06,,,232.16995239257812,29925300
2025-02-07,,,226.6051483154297,39707200
2025-02-10,,,226.8741912841797,33115600
2025-02-11,,,231.82725524902344,53718400
2025-02-12,,,236.06277465820312,45243300
2025-02-13,36.0,369100.0,240.70689392089844,53614100
2025-02-14,36.650001525878906,242700.0,243.7664337158203,40896200
2025-02-18,47.150001525878906,444500.0,243.6368865966797,48822500
2025-02-19,46.0,220700.0,244.03550720214844,32204200
2025-02-20,48.2599983215332,446200.0,244.9922637939453,32316900
2025-02-21,50.369998931884766,1252100.0,244.71319580078125,53197400
2025-02-24,48.599998474121094,33848500.0,246.25791931152344,51326400
2025-02-25,48.15999984741211,8198900.0,246.1981201171875,48013300
2025-02-26,46.58000183105469,8389000.0,239.5408935546875,44433600
2025-02-27,45.15999984741211,9676100.0,236.49131774902344,41153600
2025-02-28,46.849998474121094,7713800.0,241.01583862304688,56833400
2025-03-03,50.310001373291016,4813000.0,237.21881103515625,47184000
2025-03-04,48.689998626708984,6074700.0,235.1259765625,53798100
2025-03-05,48.470001220703125,5071800.0,234.93663024902344,47227600
2025-03-06,46.5,4157300.0,234.5280303955078,45170400
2025-03-07,51.0,7825500.0,238.2552947998047,46273600
2025-03-10,53.0,5223800.0,226.70477294921875,72071200
2025-03-11,52.15999984741211,3153400.0,220.08740234375,76137400
2025-03-12,50.439998626708984,2177500.0,216.2405548095703,62547500
2025-03-13,48.439998626708984,3547400.0,208.96542358398438,61368300
2025-03-14,54.81999969482422,4847600.0,212.762451171875,60107600
2025-03-17,55.650001525878906,2930700.0,213.27072143554688,48073400
2025-03-18,56.41999816894531,2587300.0,211.96519470214844,42432400
2025-03-19,56.33000183105469,2520700.0,214.50648498535156,54385400
2025-03-20,56.209999084472656,2701900.0,213.37039184570312,48862900
2025-03-21,53.959999084472656,6372200.0,217.52618408203125,94127800
2025-03-24,52.9900016784668,3562800.0,219.977783203125,44299500
2025-03-25,52.20000076293945,3079000.0,222.9875030517578,34493600
2025-03-26,52.619998931884766,1242400.0,220.77505493164062,34466100
2025-03-27,52.880001068115234,1618100.0,223.087158203125,37094800
2025-03-28,48.970001220703125,3987300.0,217.1574249267578,39818600
2025-03-31,47.61000061035156,2113400.0,221.37301635742188,65299300
2025-04-01,48.11000061035156,2115600.0,222.42941284179688,36412700
2025-04-02,47.66999816894531,1725300.0,223.1270294189453,35905900
2025-04-03,38.2599983215332,7372000.0,202.49754333496094,103419000
2025-04-04,30.110000610351562,11428600.0,187.738037109375,125910900
2025-04-07,31.479999542236328,6238600.0,180.84161376953125,160466300
2025-04-08,32.349998474121094,5979600.0,171.8323974609375,120859500
2025-04-09,36.58000183105469,5601600.0,198.17234802246094,184395900
2025-04-10,31.075000762939453,4153400.0,189.7710723876953,121880000
2025-04-11,31.969999313354492,4856000.0,197.47471618652344,87435900
2025-04-14,33.54999923706055,4102300.0,201.82984924316406,101352900
2025-04-15,33.22999954223633,1936800.0,201.4511260986328,51343900
2025-04-16,32.029998779296875,2321000.0,193.6079559326172,59732400
2025-04-17,31.290000915527344,2057200.0,196.3087158203125,52164700
2025-04-21,29.809999465942383,2579400.0,192.50173950195312,46742500
2025-04-22,29.6200008392334,2883700.0,199.059326171875,52976400
2025-04-23,30.360000610351562,2750200.0,203.9027557373047,52929200
2025-04-24,32.290000915527344,2590500.0,207.65989685058594,47311000
2025-04-25,32.849998474121094,1322100.0,208.56680297851562,38222300
2025-04-28,32.27000045776367,1421000.0,209.4238739013672,38743100
2025-04-29,32.939998626708984,1385900.0,210.490234375,36827600
2025-04-30,32.11000061035156,2322100.0,211.7758331298828,52286500
2025-05-01,32.59000015258789,1910200.0,212.59304809570312,57365700
2025-05-02,34.400001525878906,2193700.0,204.65020751953125,101010600
2025-05-05,34.61000061035156,1993800.0,198.21221923828125,69018500
2025-05-06,33.83000183105469,1707600.0,197.83351135253906,51216500
2025-05-07,34.970001220703125,3640000.0,195.58120727539062,68536700
2025-05-08,36.65999984741211,4969000.0,196.81698608398438,50478900
2025-05-09,37.7400016784668,2039200.0,197.8534393310547,36453900
2025-05-12,41.27000045776367,5374400.0,210.34713745117188,63775800
2025-05-13,42.0,2186700.0,212.48263549804688,51909300
2025-05-14,41.93000030517578,1828400.0,211.88389587402344,49325800
2025-05-15,40.540000915527344,1930800.0,211.00575256347656,45029500
2025-05-16,40.439998626708984,2132500.0,210.81614685058594,54737900
2025-05-19,38.779998779296875,1765400.0,208.3413543701172,46140500
2025-05-20,40.18000030517578,1756400.0,206.42539978027344,42496600
2025-05-21,38.599998474121094,1816200.0,201.6654052734375,59211800
2025-05-22,37.84000015258789,1764900.0,200.9369354248047,46742400
2025-05-23,37.279998779296875,1232900.0,194.85975646972656,78432900
2025-05-27,38.18000030517578,1411000.0,199.78936767578125,56288500
2025-05-28,38.58000183105469,1055800.0,199.99891662597656,45339700
2025-05-29,38.599998474121094,1501900.0,199.5299072265625,51396800
2025-05-30,37.689998626708984,5499600.0,200.4280242919922,70819900
2025-06-02,37.33000183105469,1621000.0,201.27622985839844,35423300
2025-06-03,38.63999938964844,1294000.0,202.84292602539062,46381600
2025-06-04,39.81999969482422,1860500.0,202.39389038085938,43604000
2025-06-05,39.119998931884766,5456000.0,200.20849609375,55126100
2025-06-06,39.150001525878906,10955500.0,203.49156188964844,46607700
2025-06-09,41.81999969482422,10990300.0,201.02676391601562,72862600
2025-06-10,41.59000015258789,4056300.0,202.2441864013672,54672600
2025-06-11,40.22999954223633,3891800.0,198.36236572265625,60989900
2025-06-12,41.29999923706055,2052000.0,198.78147888183594,43904600
2025-06-13,42.5,2755900.0,196.03726196289062,51447300
2025-06-16,44.209999084472656,2901800.0,198.0031280517578,43020700
2025-06-17,44.09000015258789,2914900.0,195.2289581298828,38856200
2025-06-18,46.619998931884766,3351400.0,196.16697692871094,45394700
2025-06-20,46.58000183105469,4762700.0,200.57769775390625,96813500
2025-06-23,46.95000076293945,1791600.0,201.07666015625,55814300
2025-06-24,47.34000015258789,1740600.0,199.87918090820312,54064000
2025-06-25,47.25,2357900.0,201.13653564453125,39525700
2025-06-26,47.439998626708984,3449600.0,200.57769775390625,50799100
2025-06-27,47.150001525878906,3624000.0,200.65753173828125,73188600
2025-06-30,45.349998474121094,3034600.0,204.7389373779297,91912800
2025-07-01,44.959999084472656,2893400.0,207.3833770751953,78788900
2025-07-02,46.209999084472656,3509400.0,211.99366760253906,67941800
2025-07-03,46.40999984741211,1441600.0,213.10134887695312,34955800
2025-07-07,45.220001220703125,2446100.0,209.50889587402344,50229000
2025-07-08,46.16999816894531,2347200.0,209.5687713623047,42848900
2025-07-09,46.20000076293945,1575100.0,210.69639587402344,48749400
2025-07-10,46.95000076293945,1734300.0,211.96372985839844,44443600
2025-07-11,46.09000015258789,1242000.0,210.7163543701172,39765800
2025-07-14,42.47999954223633,5486900.0,208.1816864013672,38840100
2025-07-15,42.720001220703125,2398200.0,208.67066955566406,42296300
2025-07-16,41.36000061035156,2338400.0,209.71847534179688,47490500
2025-07-17,41.52000045776367,2290100.0,209.57875061035156,48068100
2025-07-18,42.189998626708984,1678600.0,210.73631286621094,48974600
2025-07-21,41.61000061035156,2174200.0,212.0335693359375,51377400
2025-07-22,41.36000061035156,1846700.0,213.94955444335938,46404100
2025-07-23,43.0,2220800.0,213.7000732421875,46989300
2025-07-24,42.060001373291016,1347100.0,213.31088256835938,46022600
2025-07-25,42.47999954223633,869200.0,213.43064880371094,40268800
2025-07-28,41.88999938964844,851300.0,213.6002960205078,37858000
2025-07-29,42.93000030517578,1202600.0,210.8261260986328,51411700
2025-07-30,43.38999938964844,1334800.0,208.6107940673828,45512500
2025-07-31,42.91999816894531,1849200.0,207.1339111328125,80698400
2025-08-01,41.33000183105469,1661800.0,201.95481872558594,104434500
2025-08-04,42.5099983215332,1540000.0,202.9227752685547,75109300
2025-08-05,41.93000030517578,1422900.0,202.49366760253906,44155100
2025-08-06,42.099998474121094,1553800.0,212.80197143554688,108483100
2025-08-07,40.689998626708984,2207200.0,219.56771850585938,90224800
2025-08-08,44.34000015258789,3516500.0,228.86814880371094,113854000
2025-08-11,43.369998931884766,3095000.0,226.95997619628906,61806100
2025-08-12,46.83000183105469,3204500.0,229.42758178710938,55626200
2025-08-13,47.0099983215332,2348500.0,233.10403442382812,69878500
2025-08-14,46.68000030517578,3549300.0,232.5545654296875,51916300
2025-08-15,44.540000915527344,7519200.0,231.36570739746094,56038700
2025-08-18,45.52000045776367,2541700.0,230.66639709472656,37476200
2025-08-19,44.58000183105469,2372900.0,230.3367156982422,39402600
2025-08-20,44.400001525878906,1526800.0,225.79110717773438,42263900
2025-08-21,45.5,1802300.0,224.68218994140625,30621200
2025-08-22,46.369998931884766,2208300.0,227.53941345214844,42477800
2025-08-25,46.779998779296875,1318100.0,226.94000244140625,30983100
2025-08-26,47.349998474121094,2577800.0,229.08792114257812,54575100
2025-08-27,48.439998626708984,2145100.0,230.26678466796875,31259500
2025-08-28,50.869998931884766,2919400.0,232.33477783203125,38074700
2025-08-29,52.470001220703125,4228000.0,231.91517639160156,39418400
2025-09-02,51.06999969482422,2023400.0,229.49752807617188,44075600
2025-09-03,53.0099983215332,1689700.0,238.2390594482422,66427800
2025-09-04,62.5,10189000.0,239.5477752685547,47549400
2025-09-05,68.55000305175781,9050000.0,239.45787048339844,54870400
2025-09-08,70.49500274658203,5869100.0,237.64962768554688,48999500
2025-09-09,70.51000213623047,3364300.0,234.123046875,66313900
2025-09-10,73.91999816894531,4053000.0,226.5703582763672,83440800
2025-09-11,84.30000305175781,10167400.0,229.80722045898438,50208600
2025-09-12,86.12999725341797,5641700.0,233.84332275390625,55824200
2025-09-15,90.08999633789062,8981300.0,236.47076416015625,42699500
2025-09-16,91.55000305175781,6292100.0,237.9193572998047,63421100
2025-09-17,93.97000122070312,7031000.0,238.75856018066406,46508000
2025-09-18,98.87000274658203,9441900.0,237.64962768554688,44249600
2025-09-19,102.20999908447266,6459900.0,245.26223754882812,163741300
2025-09-22,102.91999816894531,7692200.0,255.8319854736328,105517400
2025-09-23,106.4000015258789,7835000.0,254.18359375,60275200
2025-09-24,99.83000183105469,12409300.0,252.06564331054688,42303700
2025-09-25,94.29000091552734,10569300.0,256.6212158203125,55202100
2025-09-26,97.12000274658203,6418000.0,255.2126007080078,46076300
2025-09-29,113.5,12435400.0,254.18359375,40127700
2025-09-30,112.19999694824219,11414800.0,254.38340759277344,37704300
2025-10-01,121.12000274658203,12237400.0,255.20260620117188,48713900
2025-10-02,124.13999938964844,9453400.0,256.8809814453125,42630200
2025-10-03,128.41000366210938,10193700.0,257.7701110839844,49155600
2025-10-06,121.16999816894531,9963900.0,256.44140625,44664100
2025-10-07,120.94999694824219,6594600.0,256.23162841796875,31955800
2025-10-08,131.8800048828125,7173400.0,257.8100891113281,36496900
2025-10-09,129.67999267578125,3561500.0,253.79396057128906,38322000
2025-10-10,116.91000366210938,7860200.0,245.032470703125,61999100
2025-10-13,134.61000061035156,8297300.0,247.42015075683594,38142900
2025-10-14,127.29000091552734,7078600.0,247.53004455566406,35478000
2025-10-15,144.3000030517578,8971100.0,249.09852600097656,33893600
2025-10-16,144.27000427246094,6289600.0,247.21035766601562,39777000
2025-10-17,140.16000366210938,8279800.0,252.045654296875,49147000
2025-10-20,148.0399932861328,6626100.0,261.98602294921875,90483000
2025-10-21,149.2899932861328,4177900.0,262.5155029296875,46695900
2025-10-22,146.9499969482422,7516800.0,258.19970703125,45015300
2025-10-23,167.0500030517578,9011400.0,259.3285827636719,32754900
2025-10-24,186.16000366210938,10653100.0,262.56549072265625,38253700
2025-10-27,176.49000549316406,11235500.0,268.5496520996094,44888200
2025-10-28,175.52999877929688,9140800.0,268.7394714355469,41534800
2025-10-29,204.36000061035156,9365000.0,269.4388122558594,51086700
2025-10-30,195.82000732421875,7341500.0,271.13714599609375,69886500
2025-10-31,199.3300018310547,6920700.0,270.108154296875,86167100
2025-11-03,207.00999450683594,10626000.0,268.7894287109375,50194600
2025-11-04,194.57000732421875,9800800.0,269.7784729003906,49274800
2025-11-05,216.5,10336300.0,269.8783874511719,43683100
2025-11-06,207.69000244140625,10402700.0,269.50872802734375,51204000
2025-11-07,239.47999572753906,20552100.0,268.2099914550781,48227400
2025-11-10,267.95001220703125,15276400.0,269.42999267578125,41312400
2025-11-11,271.5799865722656,12180900.0,275.25,46208300
2025-11-12,283.1000061035156,13730300.0,273.4700012207031,48398000
2025-11-13,243.57000732421875,23274900.0,272.95001220703125,49602800
2025-11-14,254.16000366210938,19464400.0,272.4100036621094,47431300
2025-11-17,265.8800048828125,14211500.0,267.4599914550781,45018300
2025-11-18,244.92999267578125,16433900.0,267.44000244140625,45677300
2025-11-19,245.9600067138672,12005800.0,268.55999755859375,40424500
2025-11-20,195.9600067138672,26590900.0,266.25,45823600
2025-11-21,200.27000427246094,20061000.0,271.489990234375,59030800
2025-11-24,226.9600067138672,13798900.0,275.9200134277344,65585800
2025-11-25,220.5,14631026.0,276.9700012207031,40124777
